YEAR,ORI,AGENCY NAME,POPULATION,NUMBER OF MONTHS REPROTED,TOTAL COMMERCIAL SEX ACTS,TOTAL COMMERCIAL SEX ACTS CLEARED,TOTAL COMMERCIAL SEX ACTS JUVENILE CLEARED,TOTAL INVOLUNTARY SERVITUDE,TOTAL INVOLUNTARY SERVITUDE CLEARED,TOTAL INVOLUNTARY SERVITUDE JUVENILE CLEARED
2013,MO02104,SALISBURY,"1,565",7,0,0,0,0,0,0
2013,MO02200,CHRISTIAN,"35,875",8,0,0,0,0,0,0
2013,MO02201,BILLINGS,"1,060",7,0,0,0,0,0,0
2013,MO02202,NIXA,"20,110",6,0,0,0,0,0,0
2013,MO02203,OZARK,"18,487",5,0,0,0,0,0,0
2013,MO02204,CLEVER,"2,343",5,0,0,0,0,0,0
2013,MO02205,SPARTA,"1,783",6,0,0,0,0,0,0
2013,MO02208,HIGHLANDVILLE,916,6,0,0,0,0,0,0
2013,MO02300,CLARK,"4,893",6,0,0,0,0,0,0
2013,MO02301,KAHOKA,"2,039",6,0,0,0,0,0,0
2013,MO02400,CLAY,"17,627",5,0,0,0,0,0,0
2013,MO02402,CLAYCOMO,"1,462",7,0,0,0,0,0,0
2013,MO02403,EXCELSIOR SPRINGS,"11,346",5,0,0,0,0,0,0
2013,MO02405,KEARNEY,"8,977",5,0,0,0,0,0,0
2013,MO02406,LIBERTY,"30,000",6,0,0,0,0,0,0
2013,MO02407,NORTH KANSAS CITY,"4,310",8,0,0,0,0,0,0
2013,MO02409,PLEASANT VALLEY,"3,031",5,0,0,0,0,0,0
2013,MO02410,OAKVIEW VILLAGE,387,9,0,0,0,0,0,0
2013,MO02415,MOSBY,196,5,0,0,0,0,0,0
2013,MO02416,CLAY COUNTY PARK AUTHORI,0,5,0,0,0,0,0,0
2013,MO02417,RANDOLPH,53,6,0,0,0,0,0,0
2013,MO02420,CLAY CNTY DRUG TASK FO,0,12,0,0,0,0,0,0
2013,MO02500,CLINTON,"9,114",5,0,0,0,0,0,0
2013,MO02501,CAMERON,"9,867",5,0,0,0,0,0,0
2013,MO02502,GOWER,"1,498",5,0,0,0,0,0,0
2013,MO02503,HOLT,457,7,0,0,0,0,0,0
2013,MO02504,LATHROP,"2,042",5,0,0,0,0,0,0
2013,MO02505,PLATTSBURG,"2,281",5,0,0,0,0,0,0
2013,MO02507,TRIMBLE,630,6,0,0,0,0,0,0
2013,MO02600,COLE,"33,444",6,0,0,0,0,0,0
2013,MO02601,JEFFERSON CITY,"43,193",5,0,0,0,0,0,0
2013,MO02612,STATE FIRE MARSHAL,0,12,0,0,0,0,0,0
2013,MO02613,DIV ALCOHOL & TBCC CNTRL,0,12,0,0,0,0,0,0
2013,MO02615,DEPT OF CONSERVATION,0,12,0,0,0,0,0,0
2013,MO02616,STATE PARK RANGERS,0,12,0,0,0,0,0,0
2013,MO02617,CAPITOL POLICE,0,12,0,0,0,0,0,0
2013,MO02618,LINCOLN UNIVERSITY,0,6,0,0,0,0,0,0
2013,MO02621,DPT SCL SRVCS ST TECH AT,0,12,0,0,0,0,0,0
2013,MO02700,COOPER,"8,480",6,0,0,0,0,0,0
2013,MO02701,BOONVILLE,"8,301",5,0,0,0,0,0,0
2013,MO02705,PILOT GROVE,760,7,0,0,0,0,0,0
2013,MO02800,CRAWFORD,"16,391",7,0,0,0,0,0,0
2013,MO02801,BOURBON,"1,644",8,0,0,0,0,0,0
2013,MO02802,CUBA,"3,390",6,0,0,0,0,0,0
2013,MO02803,STEELVILLE,"1,698",6,0,0,0,0,0,0
2013,MO02806,LEASBURG,342,6,0,0,0,0,0,0
2013,MO02810,SULLIVAN,"7,067",6,0,0,0,0,0,0
2013,MO02900,DADE,"5,296",6,0,0,0,0,0,0
2013,MO02901,GREENFIELD,"1,299",5,0,0,0,0,0,0
2013,MO03000,DALLAS,"13,334",5,0,0,0,0,0,0
2013,MO03001,BUFFALO,"3,100",5,0,0,0,0,0,0
2013,MO03002,URBANA,419,6,0,0,0,0,0,0
2013,MO03100,DAVIESS,"6,462",6,0,0,0,0,0,0
2013,MO03101,GALLATIN,"1,730",7,0,0,0,0,0,0
2013,MO03200,DE KALB,"6,133",6,0,0,0,0,0,0
2013,MO03201,MAYSVILLE,"1,123",5,0,0,0,0,0,0
2013,MO03203,STEWARTSVILLE,753,12,0,0,0,0,0,0
2013,MO03300,DENT,"10,696",5,0,0,0,0,0,0
2013,MO03301,SALEM,"4,966",6,0,0,0,0,0,0
2013,MO03400,DOUGLAS,"10,626",12,0,0,0,0,0,0
2013,MO03401,AVA,"2,970",6,0,0,0,0,0,0
2013,MO03500,DUNKLIN,"9,200",6,0,0,0,0,0,0
2013,MO03501,CAMPBELL,"1,982",6,0,0,0,0,0,0
2013,MO03502,CARDWELL,708,7,0,0,0,0,0,0
2013,MO03503,CLARKTON,"1,276",6,0,0,0,0,0,0
2013,MO03504,HORNERSVILLE,658,7,0,0,0,0,0,0
2013,MO03505,KENNETT,"10,897",5,0,0,0,0,0,0
2013,MO03506,MALDEN,"4,248",6,0,0,0,0,0,0
2013,MO03507,SENATH,"1,762",6,0,0,0,0,0,0
2013,MO03508,HOLCOMB,630,7,0,0,0,0,0,0
2013,MO03509,ARBYRD,504,10,0,0,0,0,0,0
2013,MO03600,FRANKLIN,"57,437",6,0,0,0,0,0,0
2013,MO03602,GERALD,"1,324",5,0,0,0,0,0,0
2013,MO03603,NEW HAVEN,"2,096",5,0,0,0,0,0,0
2013,MO03604,PACIFIC,"7,039",6,0,0,0,0,0,0
2013,MO03605,ST. CLAIR,"4,694",7,0,0,0,0,0,0
2013,MO03607,UNION,"10,506",5,0,0,0,0,0,0
2013,MO03608,WASHINGTON,"13,898",5,0,0,0,0,0,0
2013,MO03617,MIRAMIGUOA,119,6,0,0,0,0,0,0
2013,MO03700,GASCONADE,"9,511",6,0,0,0,0,0,0
2013,MO03702,HERMANN,"2,380",5,0,0,0,0,0,0
2013,MO03703,OWENSVILLE,"2,619",5,0,0,0,0,0,0
2013,MO03704,ROSEBUD,410,7,0,0,0,0,0,0
2013,MO03800,GENTRY,"5,785",6,0,0,0,0,0,0
2013,MO03802,KING CITY,"1,024",5,0,0,0,0,0,0
2013,MO03900,GREENE,"86,955",8,0,0,0,0,0,0
2013,MO03901,ASH GROVE,"1,479",8,0,0,0,0,0,0
2013,MO03902,REPUBLIC,"15,569",5,0,0,0,0,0,0
2013,MO03903,SPRINGFIELD,"163,062",8,0,0,0,0,0,0
2013,MO03904,WALNUT GROVE,713,6,0,0,0,0,0,0
2013,MO03905,BATTLEFIELD,"5,783",5,0,0,0,0,0,0
2013,MO03907,FAIR GROVE,"1,418",5,0,0,0,0,0,0
2013,MO03908,STRAFFORD,"2,372",6,0,0,0,0,0,0
2013,MO03909,WILLARD,"5,440",6,0,0,0,0,0,0
2013,MO03914,SPRINGFIELD-BRANSON ARPT,0,5,0,0,0,0,0,0
2013,MO04000,GRUNDY,"4,337",6,0,0,0,0,0,0
2013,MO04001,TRENTON,"6,048",5,0,0,0,0,0,0
2013,MO04100,HARRISON,"5,510",6,0,0,0,0,0,0
2013,MO04101,BETHANY,"3,168",7,0,0,0,0,0,0
2013,MO04200,HENRY,"13,113",6,0,0,0,0,0,0
2013,MO04201,CLINTON,"9,054",5,0,0,0,0,0,0
2013,MO04202,DEEPWATER,424,3,0,0,0,0,0,0
2013,MO04300,HICKORY,"9,330",6,0,0,0,0,0,0
2013,MO04400,HOLT,"2,704",6,0,0,0,0,0,0
2013,MO04404,MOUND CITY,"1,084",5,0,0,0,0,0,0
2013,MO04405,OREGON,801,6,0,0,0,0,0,0
2013,MO04500,HOWARD,"5,332",5,0,0,0,0,0,0
2013,MO04501,FAYETTE,"2,718",7,0,0,0,0,0,0
2013,MO04502,GLASGOW,"1,102",5,0,0,0,0,0,0
2013,MO04503,NEW FRANKLIN,"1,087",5,0,0,0,0,0,0
2013,MO04600,HOWELL,"23,496",6,0,0,0,0,0,0
2013,MO04601,MOUNTAIN VIEW,"2,715",8,0,0,0,0,0,0
2013,MO04602,WEST PLAINS,"12,345",5,0,0,0,0,0,0
2013,MO04603,WILLOW SPRINGS,"2,177",6,0,0,0,0,0,0
2013,MO04700,IRON,"7,168",6,0,0,0,0,0,0
2013,MO04701,IRONTON,"1,416",6,0,0,0,0,0,0
2013,MO04702,PILOT KNOB,720,5,0,0,0,0,0,0
2013,MO04703,ANNAPOLIS,349,10,0,0,0,0,0,0
2013,MO04705,VIBURNUM,674,5,0,0,0,0,0,0
2013,MO04800,JACKSON,"24,452",12,0,0,0,0,0,0
2013,MO04801,BLUE SPRINGS,"53,131",12,0,0,0,0,0,0
2013,MO04802,BUCKNER,"3,070",5,0,0,0,0,0,0
2013,MO04804,GRANDVIEW,"24,630",7,0,0,0,0,0,0
2013,MO04805,GREENWOOD,"5,331",7,0,0,0,0,0,0
2013,MO04806,INDEPENDENCE,"117,381",7,0,0,0,0,0,0
2013,MO04808,LEE'S SUMMIT,"92,765",5,0,0,0,0,0,0
2013,MO04810,RAYTOWN,"29,501",6,0,0,0,0,0,0
2013,MO04811,SUGAR CREEK,"3,339",5,0,0,0,0,0,0
2013,MO04812,LONE JACK,"1,069",5,0,0,0,0,0,0
2013,MO04813,LAKE TAPAWINGO,728,5,0,0,0,0,0,0
2013,MO04819,METROPOLITAN COMMNTY COL,0,5,0,0,0,0,0,0
2013,MO04820,UNIV OF MO: KANSAS CITY,0,5,0,0,0,0,0,0
2013,MO04823,JACKSON COUNTY PARK RGRS,0,6,0,0,0,0,0,0
2013,MO04827,JACKSON COUNTY DRUG T F,0,12,0,0,0,0,0,0
2013,MO04900,JASPER,"30,132",7,0,0,0,0,0,0
2013,MO04901,CARL JUNCTION,"7,390",5,0,0,0,0,0,0
2013,MO04902,CARTERVILLE,"1,823",6,0,0,0,0,0,0
2013,MO04903,CARTHAGE,"13,988",6,0,0,0,0,0,0
2013,MO04904,JASPER,898,5,0,0,0,0,0,0
2013,MO04905,SARCOXIE,"1,284",7,0,0,0,0,0,0
2013,MO04906,WEBB CITY,"10,777",6,0,0,0,0,0,0
2013,MO04914,DUENWEG,"1,088",8,0,0,0,0,0,0
2013,MO04921,ORONOGO,"2,303",7,0,0,0,0,0,0
2013,MO04922,PURCELL,393,5,0,0,0,0,0,0
2013,MO04928,MO SOUTHERN STATE UNIV,0,5,0,0,0,0,0,0
2013,MO05000,JEFFERSON,"161,715",11,0,0,0,0,0,0
2013,MO05001,CRYSTAL CITY,"4,821",5,0,0,0,0,0,0
2013,MO05002,DE SOTO,"6,460",5,0,0,0,0,0,0
2013,MO05003,FESTUS,"11,782",6,0,0,0,0,0,0
2013,MO05004,HILLSBORO,"2,949",5,0,0,0,0,0,0
2013,MO05005,KIMMSWICK,157,5,0,0,0,0,0,0
2013,MO05006,PEVELY,"5,574",6,0,0,0,0,0,0
2013,MO05007,ARNOLD,"21,070",6,0,0,0,0,0,0
2013,MO05008,HERCULANEUM,"3,756",5,0,0,0,0,0,0
2013,MO05015,BYRNES MILL,"2,785",6,0,0,0,0,0,0
2013,MO05100,JOHNSON,"29,420",6,0,0,0,0,0,0
2013,MO05101,HOLDEN,"2,333",6,0,0,0,0,0,0
2013,MO05102,KNOB NOSTER,"2,804",5,0,0,0,0,0,0
2013,MO05103,WARRENSBURG,"19,958",8,0,0,0,0,0,0
2013,MO05104,UNIV OF CENTRAL MISSOURI,0,5,0,0,0,0,0,0
2013,MO05109,LEETON,582,6,0,0,0,0,0,0
2013,MO05200,KNOX,"2,921",6,0,0,0,0,0,0
2013,MO05202,EDINA,"1,155",5,0,0,0,0,0,0
2013,MO05301,CONWAY,777,6,0,0,0,0,0,0
2013,MO05302,LEBANON,"14,550",6,0,0,0,0,0,0
2013,MO05400,LAFAYETTE,"12,618",7,0,0,0,0,0,0
2013,MO05401,ALMA,391,6,0,0,0,0,0,0
2013,MO05402,CONCORDIA,"2,406",5,0,0,0,0,0,0
2013,MO05403,CORDER,398,5,0,0,0,0,0,0
2013,MO05404,HIGGINSVILLE,"4,730",5,0,0,0,0,0,0
2013,MO05405,LEXINGTON,"4,646",11,0,0,0,0,0,0
2013,MO05406,ODESSA,"5,221",5,0,0,0,0,0,0
2013,MO05407,WAVERLY,834,6,0,0,0,0,0,0
2013,MO05409,NAPOLEON,219,5,0,0,0,0,0,0
2013,MO05411,BATES CITY,221,8,0,0,0,0,0,0
2013,MO05500,LAWRENCE,"18,546",5,0,0,0,0,0,0
2013,MO05501,AURORA,"7,474",5,0,0,0,0,0,0
2013,MO05502,MARIONVILLE,"2,207",8,0,0,0,0,0,0
2013,MO05503,MILLER,694,6,0,0,0,0,0,0
2013,MO05504,MOUNT VERNON,"4,549",5,0,0,0,0,0,0
2013,MO05505,PIERCE CITY,"1,281",6,0,0,0,0,0,0
2013,MO05510,VERONA,612,6,0,0,0,0,0,0
2013,MO05600,LEWIS,"6,881",6,0,0,0,0,0,0
2013,MO05601,CANTON,"2,377",5,0,0,0,0,0,0
2013,MO05603,LA GRANGE,932,5,0,0,0,0,0,0
2013,MO05700,LINCOLN,"35,370",5,0,0,0,0,0,0
2013,MO05701,ELSBERRY,"1,953",5,0,0,0,0,0,0
2013,MO05702,OLD MONROE,278,5,0,0,0,0,0,0
2013,MO05703,SILEX,257,5,0,0,0,0,0,0
2013,MO05704,TROY,"11,049",7,0,0,0,0,0,0
2013,MO05705,WINFIELD,"1,413",5,0,0,0,0,0,0
2013,MO05706,FOLEY,164,5,0,0,0,0,0,0
2013,MO05707,HAWK POINT,673,6,0,0,0,0,0,0
2013,MO05708,MOSCOW MILLS,"2,540",5,0,0,0,0,0,0
2013,MO05800,LINN,"5,416",6,0,0,0,0,0,0
2013,MO05801,BROOKFIELD,"4,403",6,0,0,0,0,0,0
2013,MO05802,BUCKLIN,451,6,0,0,0,0,0,0
2013,MO05803,MARCELINE,"2,171",7,0,0,0,0,0,0
2013,MO05900,LIVINGSTON,"5,615",5,0,0,0,0,0,0
2013,MO06000,MCDONALD,"15,638",6,0,0,0,0,0,0
2013,MO06001,ANDERSON,"1,999",5,0,0,0,0,0,0
2013,MO06002,NOEL,"1,820",6,0,0,0,0,0,0
2013,MO06003,PINEVILLE,785,5,0,0,0,0,0,0
2013,MO06004,SOUTHWEST CITY,957,6,0,0,0,0,0,0
2013,MO06005,GOODMAN,"1,244",5,0,0,0,0,0,0
2013,MO06006,LANAGAN,415,6,0,0,0,0,0,0
2013,MO06100,MACON,"8,738",6,0,0,0,0,0,0
2013,MO06102,LA PLATA,"1,359",7,0,0,0,0,0,0
2013,MO06103,MACON,"5,507",6,0,0,0,0,0,0
2013,MO06200,MADISON,"8,462",8,0,0,0,0,0,0
2013,MO06201,FREDERICKTOWN,"4,101",6,0,0,0,0,0,0
2013,MO06300,MARIES,"7,056",5,0,0,0,0,0,0
2013,MO06301,BELLE,"1,531",5,0,0,0,0,0,0
2013,MO06304,VIENNA,596,6,0,0,0,0,0,0
2013,MO06400,MARION,"7,218",6,0,0,0,0,0,0
2013,MO06401,HANNIBAL,"17,784",6,0,0,0,0,0,0
2013,MO06402,PALMYRA,"3,610",6,0,0,0,0,0,0
2013,MO06500,MERCER,"3,721",5,0,0,0,0,0,0
2013,MO06600,MILLER,"17,799",5,0,0,0,0,0,0
2013,MO06601,ELDON,"4,589",6,0,0,0,0,0,0
2013,MO06602,IBERIA,736,6,0,0,0,0,0,0
2013,MO06603,LAKE OZARK,"1,623",5,0,0,0,0,0,0
2013,MO06700,MISSISSIPPI,"4,423",8,0,0,0,0,0,0
2013,MO06701,CHARLESTON,"5,907",11,0,0,0,0,0,0
2013,MO06702,EAST PRAIRIE,"3,205",11,0,0,0,0,0,0
2013,MO06704,BERTRAND,815,11,0,0,0,0,0,0
2013,MO06800,MONITEAU,"8,124",6,0,0,0,0,0,0
2013,MO06801,CALIFORNIA,"4,327",7,0,0,0,0,0,0
2013,MO06802,TIPTON,"3,204",6,0,0,0,0,0,0
2013,MO06900,MONROE,"6,751",6,0,0,0,0,0,0
2013,MO06902,MONROE CITY,"2,474",5,0,0,0,0,0,0
2013,MO07000,MONTGOMERY,"6,122",5,0,0,0,0,0,0
2013,MO07001,JONESBURG,744,5,0,0,0,0,0,0
2013,MO07002,MONTGOMERY CITY,"2,779",5,0,0,0,0,0,0
2013,MO07003,WELLSVILLE,"1,176",5,0,0,0,0,0,0
2013,MO07004,BELLFLOWER,376,5,0,0,0,0,0,0
2013,MO07008,NEW FLORENCE,745,5,0,0,0,0,0,0
2013,MO07100,MORGAN,"15,639",7,0,0,0,0,0,0
2013,MO07101,STOVER,"1,063",7,0,0,0,0,0,0
2013,MO07102,VERSAILLES,"2,414",6,0,0,0,0,0,0
2013,MO07107,LAURIE,920,5,0,0,0,0,0,0
2013,MO07200,NEW MADRID,"4,890",5,0,0,0,0,0,0
2013,MO07201,GIDEON,"1,047",7,0,0,0,0,0,0
2013,MO07203,MOREHOUSE,937,5,0,0,0,0,0,0
2013,MO07204,NEW MADRID,"3,028",5,0,0,0,0,0,0
2013,MO07205,PARMA,672,5,0,0,0,0,0,0
2013,MO07206,PORTAGEVILLE,"3,140",5,0,0,0,0,0,0
2013,MO07207,CANALOU,320,8,0,0,0,0,0,0
2013,MO07209,HOWARDVILLE,370,5,0,0,0,0,0,0
2013,MO07210,MARSTON,487,8,0,0,0,0,0,0
2013,MO07211,MATTHEWS,643,5,0,0,0,0,0,0
2013,MO07214,RISCO,334,1,0,0,0,0,0,0
2013,MO07300,NEWTON,"35,041",6,0,0,0,0,0,0
2013,MO07301,DIAMOND,929,5,0,0,0,0,0,0
2013,MO07302,GRANBY,"2,170",8,0,0,0,0,0,0
2013,MO07303,NEOSHO,"12,213",6,0,0,0,0,0,0
2013,MO07304,SENECA,"2,408",5,0,0,0,0,0,0
2013,MO07306,FAIRVIEW,392,5,0,0,0,0,0,0
2013,MO07400,NODAWAY,"11,457",6,0,0,0,0,0,0
2013,MO07401,NORTHWEST MO STATE UNIV,0,5,0,0,0,0,0,0
2013,MO07402,MARYVILLE,"12,027",5,0,0,0,0,0,0
2013,MO07500,OREGON,"7,902",10,0,0,0,0,0,0
2013,MO07501,ALTON,882,10,0,0,0,0,0,0
2013,MO07502,THAYER,"2,260",5,0,0,0,0,0,0
2013,MO07600,OSAGE,"12,226",5,0,0,0,0,0,0
2013,MO07603,LINN,"1,453",6,0,0,0,0,0,0
2013,MO07700,OZARK,"9,579",5,0,0,0,0,0,0
2013,MO07800,PEMISCOT,"5,913",10,0,0,0,0,0,0
2013,MO07801,CARUTHERSVILLE,"6,107",7,0,0,0,0,0,0
2013,MO07803,HAYTI,"2,890",5,0,0,0,0,0,0
2013,MO07805,STEELE,"2,175",7,0,0,0,0,0,0
2013,MO07806,WARDELL,417,7,0,0,0,0,0,0
2013,MO07812,HAYTI HEIGHTS,613,6,0,0,0,0,0,0
2013,MO07825,BOOTHEEL DRUG TASK FORCE,0,3,0,0,0,0,0,0
2013,MO07900,PERRY,"10,804",10,0,0,0,0,0,0
2013,MO07901,PERRYVILLE,"8,270",5,0,0,0,0,0,0
2013,MO08000,PETTIS,"19,790",5,0,0,0,0,0,0
2013,MO08002,LA MONTE,"1,141",7,0,0,0,0,0,0
2013,MO08003,SEDALIA,"21,494",6,0,0,0,0,0,0
2013,MO08100,PHELPS,"19,719",5,0,0,0,0,0,0
2013,MO08101,ROLLA,"19,839",6,0,0,0,0,0,0
2013,MO08102,ST. JAMES,"4,149",7,0,0,0,0,0,0
2013,MO08103,DOOLITTLE,615,6,0,0,0,0,0,0
2013,MO08104,NEWBURG,458,5,0,0,0,0,0,0
2013,MO08106,EDGAR SPRINGS,205,5,0,0,0,0,0,0
2013,MO08107,MO UNV OF SCIENCE & TECH,0,10,0,0,0,0,0,0
2013,MO08200,PIKE,"9,777",6,0,0,0,0,0,0
2013,MO08201,BOWLING GREEN,"5,534",6,0,0,0,0,0,0
2013,MO08203,LOUISIANA,"3,322",6,0,0,0,0,0,0
2013,MO08300,PLATTE,"27,400",5,0,0,0,0,0,0
2013,MO08301,PARKVILLE,"5,843",6,0,0,0,0,0,0
2013,MO08302,PLATTE CITY,"4,809",5,0,0,0,0,0,0
2013,MO08303,PLATTE WOODS,397,7,0,0,0,0,0,0
2013,MO08304,WESTON,"1,704",5,0,0,0,0,0,0
2013,MO08305,RIVERSIDE,"3,032",5,0,0,0,0,0,0
2013,MO08306,LAKE WAUKOMIS,897,5,0,0,0,0,0,0
2013,MO08307,NORTHMOOR,329,5,0,0,0,0,0,0
2013,MO08313,FERRELVIEW,462,5,0,0,0,0,0,0
2013,MO08314,TRACY,214,5,0,0,0,0,0,0
2013,MO08315,WEATHERBY LAKE,"1,790",5,0,0,0,0,0,0
2013,MO08320,PLATTE CO M-JUR ENF GRP,0,12,0,0,0,0,0,0
2013,MO08321,WESTERN MO CYBER CRMS TF,0,12,0,0,0,0,0,0
2013,MO08400,POLK,"18,520",6,0,0,0,0,0,0
2013,MO08401,BOLIVAR,"10,408",8,0,0,0,0,0,0
2013,MO08402,HUMANSVILLE,"1,039",5,0,0,0,0,0,0
2013,MO08409,FAIR PLAY,467,5,0,0,0,0,0,0
2013,MO08414,PLEASANT HOPE,611,5,0,0,0,0,0,0
2013,MO08500,PULASKI,"39,367",6,0,0,0,0,0,0
2013,MO08501,CROCKER,"1,120",9,0,0,0,0,0,0
2013,MO08502,DIXON,"1,573",9,0,0,0,0,0,0
2013,MO08503,RICHLAND,"1,888",5,0,0,0,0,0,0
2013,MO08504,ST. ROBERT,"4,615",6,0,0,0,0,0,0
2013,MO08505,WAYNESVILLE,"5,207",5,0,0,0,0,0,0
2013,MO08600,PUTNAM,"3,094",5,0,0,0,0,0,0
2013,MO08601,UNIONVILLE,"1,835",6,0,0,0,0,0,0
2013,MO08700,RALLS,"7,784",7,0,0,0,0,0,0
2013,MO08701,CENTER,513,6,0,0,0,0,0,0
2013,MO08702,NEW LONDON,983,5,0,0,0,0,0,0
2013,MO08703,PERRY,705,6,0,0,0,0,0,0
2013,MO08800,RANDOLPH,"9,831",5,0,0,0,0,0,0
2013,MO08802,HUNTSVILLE,"1,543",8,0,0,0,0,0,0
2013,MO08803,MOBERLY,"13,979",7,0,0,0,0,0,0
2013,MO08900,RAY,"12,351",10,0,0,0,0,0,0
2013,MO08901,HARDIN,551,6,0,0,0,0,0,0
2013,MO08902,RICHMOND,"5,648",5,0,0,0,0,0,0
2013,MO08903,LAWSON,"2,418",5,0,0,0,0,0,0
2013,MO08907,FLEMING,125,12,0,0,0,0,0,0
2013,MO08908,HENRIETTA,363,8,0,0,0,0,0,0
2013,MO08909,ORRICK,816,5,0,0,0,0,0,0
2013,MO08911,WOOD HEIGHTS,706,6,0,0,0,0,0,0
2013,MO09000,REYNOLDS,"5,679",10,0,0,0,0,0,0
2013,MO09001,ELLINGTON,995,5,0,0,0,0,0,0
2013,MO09100,RIPLEY,"12,050",7,0,0,0,0,0,0
2013,MO09101,DONIPHAN,"1,992",5,0,0,0,0,0,0
2013,MO09200,ST. CHARLES,"117,062",7,0,0,0,0,0,0
2013,MO09201,O'FALLON,"82,672",5,0,0,0,0,0,0
2013,MO09205,WENTZVILLE,"31,820",6,0,0,0,0,0,0
2013,MO09207,COTTLEVILLE,"3,682",6,0,0,0,0,0,0
2013,MO09209,LAKE ST. LOUIS,"14,733",5,0,0,0,0,0,0
2013,MO09212,FORISTELL,505,5,0,0,0,0,0,0
2013,MO09214,ST. CHARLES COMM COLLEGE,0,5,0,0,0,0,0,0
2013,MO09215,ST. PETERS RANGER DIV,0,5,0,0,0,0,0,0
2013,MO09216,NEW MELLE,477,5,0,0,0,0,0,0
2013,MO09220,ST CHARLES CNTY PRK RGRS,0,5,0,0,0,0,0,0
2013,MO09300,ST. CLAIR,"6,777",7,0,0,0,0,0,0
2013,MO09301,APPLETON CITY,"1,081",9,0,0,0,0,0,0
2013,MO09302,OSCEOLA,905,5,0,0,0,0,0,0
2013,MO09305,LOWRY CITY,617,6,0,0,0,0,0,0
2013,MO09400,ST. FRANCOIS,"21,674",6,0,0,0,0,0,0
2013,MO09401,BISMARCK,"1,506",7,0,0,0,0,0,0
2013,MO09402,BONNE TERRE,"7,088",6,0,0,0,0,0,0
2013,MO09403,DESLOGE,"4,960",5,0,0,0,0,0,0
2013,MO09406,FARMINGTON,"17,506",6,0,0,0,0,0,0
2013,MO09408,LEADWOOD,"1,246",6,0,0,0,0,0,0
2013,MO09410,TERRE DU LAC,"2,340",6,0,0,0,0,0,0
2013,MO09416,LEADINGTON,410,6,0,0,0,0,0,0
2013,MO09421,IRON MOUNTAIN LAKE,718,5,0,0,0,0,0,0
2013,MO09422,PARK HILLS,"8,733",7,0,0,0,0,0,0
2013,MO09424,MINERAL AREA COLLEGE,0,6,0,0,0,0,0,0
2013,MO0950B,UNIV OF MO: ST. LOUIS,0,7,0,0,0,0,0,0
2013,MO0950C,ST LOUIS COM COL:MERAMEC,0,6,0,0,0,0,0,0
2013,MO0950D,LAMBERT-ST LOUIS INT AIR,0,5,0,0,0,0,0,0
2013,MO0950H,MARYLAND HEIGHTS,"27,439",6,0,0,0,0,0,0
2013,MO0950P,ST LOUIS C C: FLRSNT VLY,0,6,0,0,0,0,0,0
2013,MO09500,ST. LOUIS COUNTY POL DEP,"400,477",7,6,6,0,0,0,0
2013,MO09501,WASHINGTON UNIVERSITY,0,5,0,0,0,0,0,0
2013,MO09502,BALLWIN,"30,452",7,0,0,0,0,0,0
2013,MO09503,BELLA VILLA,726,6,0,0,0,0,0,0
2013,MO09504,BELLEFONTAINE NEIGHBORS,"10,819",5,0,0,0,0,0,0
2013,MO09505,BEL-NOR,"1,490",6,0,0,0,0,0,0
2013,MO09506,BEL-RIDGE,"2,726",6,0,0,0,0,0,0
2013,MO09507,BERKELEY,"8,946",12,0,0,0,0,0,0
2013,MO09508,BRECKENRIDGE HILLS,"4,724",6,0,0,0,0,0,0
2013,MO09509,BRENTWOOD,"8,030",5,0,0,0,0,0,0
2013,MO09510,BRIDGETON,"11,657",5,0,0,0,0,0,0
2013,MO09511,CALVERTON PARK,"1,290",6,0,0,0,0,0,0
2013,MO09512,CHARLACK,"1,362",6,0,0,0,0,0,0
2013,MO09514,CLAYTON,"15,901",7,0,0,0,0,0,0
2013,MO09515,COOL VALLEY,"1,193",5,0,0,0,0,0,0
2013,MO09516,COUNTRY CLUB HILLS,"1,266",6,0,0,0,0,0,0
2013,MO09518,CRESTWOOD,"11,931",5,0,0,0,0,0,0
2013,MO09519,CREVE COEUR,"17,862",5,0,0,0,0,0,0
2013,MO09522,DES PERES,"8,434",5,0,0,0,0,0,0
2013,MO09523,EDMUNDSON,837,5,0,0,0,0,0,0
2013,MO09525,ELLISVILLE,"9,146",5,0,0,0,0,0,0
2013,MO09526,EUREKA,"10,450",5,0,0,0,0,0,0
2013,MO09528,FERGUSON,"21,115",6,0,0,0,0,0,0
2013,MO09529,FLORDELL HILLS,819,5,0,0,0,0,0,0
2013,MO09530,FLORISSANT,"52,289",6,0,0,0,0,0,0
2013,MO09531,FRONTENAC,"3,516",6,0,0,0,0,0,0
2013,MO09532,GLENDALE,"5,920",5,0,0,0,0,0,0
2013,MO09533,GLEN ECHO PARK,160,6,0,0,0,0,0,0
2013,MO09536,GREENDALE,654,5,0,0,0,0,0,0
2013,MO09538,HAZELWOOD,"25,670",5,0,0,0,0,0,0
2013,MO09539,HILLSDALE,"1,513",6,0,0,0,0,0,0
2013,MO09541,JENNINGS,"14,752",5,0,0,0,0,0,0
2013,MO09542,KINLOCH,299,9,0,0,0,0,0,0
2013,MO09543,KIRKWOOD,"27,557",12,0,0,0,0,0,0
2013,MO09544,LADUE,"8,548",6,0,0,0,0,0,0
2013,MO09545,LAKESHIRE,"1,427",6,0,0,0,0,0,0
